T_number	org_code	name	lineage	taxaid	gb_ncbi_seq_id	rs_ncbi_seq_ids
T06173	rfs	Rathayibacter festucae	Prokaryotes;Bacteria;Actinobacteria;Rathayibacter	1328866	['CP028137']	[]
T06377	rte	Rathayibacter tanaceti	Prokaryotes;Bacteria;Actinobacteria;Rathayibacter	1671680	['CP047186']	[]
T04180	cum	Curtobacterium sp. MR_MD2014	Prokaryotes;Bacteria;Actinobacteria;Curtobacterium	1561023	['CP009755']	[]
T04562	cub	Curtobacterium sp. BH-2-1-1	Prokaryotes;Bacteria;Actinobacteria;Curtobacterium	1905847	['CP017580']	[]
T05978	cug	Curtobacterium sp. SGAir0471	Prokaryotes;Bacteria;Actinobacteria;Curtobacterium	2070337	['CP027869']	[]
T06246	cqf	Curtobacterium flaccumfaciens	Prokaryotes;Bacteria;Actinobacteria;Curtobacterium	138532	['CP045287', 'CP045288', 'CP045289', 'CP045290']	[]
T04252	mvd	Microterricola viridarii	Prokaryotes;Bacteria;Actinobacteria;Microterricola	412690	['CP014145']	[]
T04281	frp	Frondihabitans sp. PAMC 28766	Prokaryotes;Bacteria;Actinobacteria;Frondihabitans	1795630	['CP014513', 'CP014514', 'CP014515', 'CP014516']	[]
T04413	agy	Agromyces aureus	Prokaryotes;Bacteria;Actinobacteria;Agromyces	453304	['CP013979']	[]
T05411	agm	Agromyces badenianii	Prokaryotes;Bacteria;Actinobacteria;Agromyces	2080742	['CP028913']	[]
T05835	agf	Agromyces protaetiae	Prokaryotes;Bacteria;Actinobacteria;Agromyces	2509455	['CP035491']	[]
T08034	aarc	Agromyces archimandritae	Prokaryotes;Bacteria;Actinobacteria;Agromyces	2781962	['CP071696']	[]
T04435	cart	Cryobacterium arcticum	Prokaryotes;Bacteria;Actinobacteria;Cryobacterium	670052	['CP016282', 'CP016283', 'CP016284']	[]
T04908	cry	Cryobacterium sp. LW097	Prokaryotes;Bacteria;Actinobacteria;Cryobacterium	1978566	['CP021992', 'CP021994']	[]
T04797	cphy	Cnuibacter physcomitrellae	Prokaryotes;Bacteria;Actinobacteria;Cnuibacter	1619308	['CP020715', 'CP020716', 'CP020717']	[]
T05175	amin	Aurantimicrobium minutum	Prokaryotes;Bacteria;Actinobacteria;Aurantimicrobium	708131	['AP017457']	[]
T05480	aum	Aurantimicrobium photophilum	Prokaryotes;Bacteria;Actinobacteria;Aurantimicrobium	1987356	['CP023994']	[]
T05539	auw	Aurantimicrobium sp. MWH-Uga1	Prokaryotes;Bacteria;Actinobacteria;Aurantimicrobium	2079575	['CP030929']	[]
T05334	psai	Pontimonas salivibrio	Prokaryotes;Bacteria;Actinobacteria;Pontimonas	1159327	['CP026923']	[]
T05359	malk	Microcella alkaliphila	Prokaryotes;Bacteria;Actinobacteria;Microcella	279828	['AP017315']	[]
T05409	myl	Mycetocola zhujimingii	Prokaryotes;Bacteria;Actinobacteria;Mycetocola	2079792	['CP026949', 'CP026950']	[]
T05414	salc	Salinibacterium hongtaonis	Prokaryotes;Bacteria;Actinobacteria;Salinibacterium	2079791	['CP026951']	[]
T05816	sala	Salinibacterium sp. UTAS2018	Prokaryotes;Bacteria;Actinobacteria;Salinibacterium	2508880	['CP035375']	[]
T06151	sald	Salinibacterium sp. dk2585	Prokaryotes;Bacteria;Actinobacteria;Salinibacterium	2603292	['CP042856']	[]
T05558	hum	Humibacter sp. BT305	Prokaryotes;Bacteria;Actinobacteria;Humibacter	2282656	['CP031192', 'CP031193']	[]
T06119	huw	Humibacter sp. WJ7-1	Prokaryotes;Bacteria;Actinobacteria;Humibacter	2599293	['CP042305']	[]
T05660	gry	Gryllotalpicola protaetiae	Prokaryotes;Bacteria;Actinobacteria;Gryllotalpicola	2419771	['CP032624', 'CP032625']	[]
T05661	lyd	Protaetiibacter intestinalis	Prokaryotes;Bacteria;Actinobacteria;Protaetiibacter	2419774	['CP032630']	[]
T06178	lyk	Protaetiibacter larvae	Prokaryotes;Bacteria;Actinobacteria;Protaetiibacter	2592654	['CP043504']	[]
T05731	plap	Plantibacter sp. PA-3-X8	Prokaryotes;Bacteria;Actinobacteria;Plantibacter	2480625	['CP033107']	[]
T05802	leu	Leucobacter muris	Prokaryotes;Bacteria;Actinobacteria;Leucobacter	1935379	['CP035037']	[]
T05843	ltr	Leucobacter triazinivorans	Prokaryotes;Bacteria;Actinobacteria;Leucobacter	1784719	['CP035806']	[]
T06501	leb	Leucobacter coleopterorum	Prokaryotes;Bacteria;Actinobacteria;Leucobacter	2714933	['CP049933']	[]
T06817	ldn	Leucobacter denitrificans	Prokaryotes;Bacteria;Actinobacteria;Leucobacter	683042	['CP060716']	[]
T07181	lvi	Leucobacter viscericola	Prokaryotes;Bacteria;Actinobacteria;Leucobacter	2714935	['CP049863']	[]
T07184	lins	Leucobacter insecticola	Prokaryotes;Bacteria;Actinobacteria;Leucobacter	2714934	['CP049934']	[]
T08001	llut	Leucobacter luti	Prokaryotes;Bacteria;Actinobacteria;Leucobacter	340320	['CP080492']	[]
T05973	agg	Agrococcus sp. SGAir0287	Prokaryotes;Bacteria;Actinobacteria;Agrococcus	2070347	['CP027942']	[]
T06401	mant	Marisediminicola antarctica	Prokaryotes;Bacteria;Actinobacteria;Marisediminicola	674079	['CP017146']	[]
T06594	hea	Herbiconiux sp. SALV-R1	Prokaryotes;Bacteria;Actinobacteria;Herbiconiux	2735133	['CP053344', 'CP053345']	[]
T06748	frn	Frigoribacterium sp. NBH87	Prokaryotes;Bacteria;Actinobacteria;Frigoribacterium	2596916	['CP043650', 'CP043651']	[]
T06751	gln	Glaciihabitans sp. INWT7	Prokaryotes;Bacteria;Actinobacteria;Glaciihabitans	2596912	['CP043653', 'CP043654']	[]
T06824	chre	Chryseoglobus sp. 28M-23	Prokaryotes;Bacteria;Actinobacteria;Chryseoglobus	2772253	['CP061846']	[]
T07018	agx	Agreia sp. COWG	Prokaryotes;Bacteria;Actinobacteria;Agreia	2773266	['LR882035', 'LR882036']	[]
T07261	subt	Subtercola sp. PAMC28395	Prokaryotes;Bacteria;Actinobacteria;Subtercola	2846775	['CP076547']	[]
T07344	psev	Pseudoclavibacter triregionum	Prokaryotes;Bacteria;Actinobacteria;Pseudoclavibacter	2820673	['OU365335']	[]
T00421	art	Arthrobacter sp. FB24	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	290399	['CP000454', 'CP000455', 'CP000456', 'CP000457']	[]
T02215	arr	Arthrobacter sp. Rue61a	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1118963	['CP003203', 'CP003205', 'CP003204']	[]
T03487	arm	Arthrobacter sp. PAMC 25486	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1494608	['CP007595']	[]
T04078	arl	Arthrobacter sp. LS16	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1690248	['CP012171']	[]
T04085	are	Arthrobacter sp. ERGS1:01	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1704044	['CP012479', 'CP012478', 'CP012477']	[]
T04095	aaq	Arthrobacter alpinus R3.8	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	656366	['CP012677']	[]
T04228	arw	Arthrobacter alpinus A3	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	656366	['CP013745', 'CP013746']	[]
T04181	arh	Arthrobacter sp. Hiyo8	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1588023	['AP014719', 'AP014720', 'AP014721']	[]
T04187	ary	Arthrobacter sp. YC-RL1	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1652545	['CP013297', 'CP013298', 'CP013299']	[]
T04477	arz	Arthrobacter sp. ATCC 21022	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1771959	['CP014196']	[]
T05053	aru	Arthrobacter sp. U41	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1849032	['CP015732', 'CP015733', 'CP015734', 'CP015735']	[]
T05056	arq	Arthrobacter sp. QXT-31	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1357915	['CP019304']	[]
T05171	arn	Arthrobacter sp. YN	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	2020486	['CP022436']	[]
T05201	arx	Arthrobacter sp. ZXY-2	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1806905	['CP017421', 'CP017422', 'CP017423', 'CP017424', 'CP017425', 'CP017426']	[]
T05322	acry	Arthrobacter crystallopoietes	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	37928	['CP018863', 'CP018864', 'CP018865']	[]
T05450	arth	Arthrobacter sp. PGP41	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	2079227	['CP026514']	[]
T06052	artp	Arthrobacter sp. PAMC25564	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	2565366	['CP039290']	[]
T06606	acit	Arthrobacter citreus	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	1670	['CP053688', 'CP053689', 'CP053690']	[]
T07056	aagi	Arthrobacter agilis	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	37921	['LR131272']	[]
T07979	ajg	Arthrobacter jiangjiafuii	Prokaryotes;Bacteria;Actinobacteria;Arthrobacter	2817475	['CP076022']	[]
T03775	ari	Psychromicrobium lacuslunae	Prokaryotes;Bacteria;Actinobacteria;Psychromicrobium	1618207	['CP011005', 'CP011006']	[]
T00447	aau	Paenarthrobacter aurescens	Prokaryotes;Bacteria;Actinobacteria;Paenarthrobacter	290340	['CP000474', 'CP000475', 'CP000476']	[]
T06726	pue	Paenarthrobacter ureafaciens	Prokaryotes;Bacteria;Actinobacteria;Paenarthrobacter	37931	['CP043010']	[]
T00834	ach	Pseudarthrobacter chlorophenolicus	Prokaryotes;Bacteria;Actinobacteria;Pseudarthrobacter	452863	['CP001341', 'CP001342', 'CP001343']	[]
T01435	apn	Pseudarthrobacter phenanthrenivorans	Prokaryotes;Bacteria;Actinobacteria;Pseudarthrobacter	930171	['CP002379', 'CP002380', 'CP002381']	[]
T04210	psul	Pseudarthrobacter sulfonivorans	Prokaryotes;Bacteria;Actinobacteria;Pseudarthrobacter	121292	['CP013747', 'CP013748']	[]
T06121	psni	Pseudarthrobacter sp. NIBRBAC000502771	Prokaryotes;Bacteria;Actinobacteria;Pseudarthrobacter	2590774	['CP041187']	[]
T06403	psey	Pseudarthrobacter psychrotolerans	Prokaryotes;Bacteria;Actinobacteria;Pseudarthrobacter	2697569	['CP047898', 'CP047899', 'CP047900']	[]
T01320	aai	Glutamicibacter arilaitensis	Prokaryotes;Bacteria;Actinobacteria;Glutamicibacter	861360	['FQ311875', 'FQ311475', 'FQ311476']	[]
T04229	gar	Glutamicibacter halophytocola	Prokaryotes;Bacteria;Actinobacteria;Glutamicibacter	1933880	['CP012750', 'CP012751']	[]
T05997	gcr	Glutamicibacter creatinolyticus	Prokaryotes;Bacteria;Actinobacteria;Glutamicibacter	162496	['CP034412']	[]
T06225	glu	Glutamicibacter sp. ZJUTW	Prokaryotes;Bacteria;Actinobacteria;Glutamicibacter	1155384	['CP043624', 'CP043625']	[]
T07442	gpr	Glutamicibacter protophormiae	Prokaryotes;Bacteria;Actinobacteria;Glutamicibacter	37930	['CP069806', 'CP069807', 'CP069808']	[]
T00641	rsa	Renibacterium salmoninarum	Prokaryotes;Bacteria;Actinobacteria;Renibacterium	288705	['CP000910']	[]
T00701	krh	Kocuria rhizophila	Prokaryotes;Bacteria;Actinobacteria;Kocuria	378753	['AP009152']	[]
T04045	kpl	Kocuria palustris	Prokaryotes;Bacteria;Actinobacteria;Kocuria	71999	['CP012507']	[]
T04206	kfv	Kocuria flava	Prokaryotes;Bacteria;Actinobacteria;Kocuria	446860	['CP013254', 'CP013255', 'CP013256', 'CP013257', 'CP013258']	[]
T05866	kii	Kocuria indica	Prokaryotes;Bacteria;Actinobacteria;Kocuria	1049583	['CP035504', 'CP035505']	[]
T06074	krs	Kocuria rosea	Prokaryotes;Bacteria;Actinobacteria;Kocuria	1275	['CP035103']	[]
T06521	kod	Kocuria sp. KD4	Prokaryotes;Bacteria;Actinobacteria;Kocuria	2719588	['CP050449']	[]
T06882	kvr	Kocuria varians	Prokaryotes;Bacteria;Actinobacteria;Kocuria	1272	['CP059343']	[]
T00918	mlu	Micrococcus luteus	Prokaryotes;Bacteria;Actinobacteria;Micrococcus	465515	['CP001628']	[]
T06141	mick	Micrococcus sp. KBS0714	Prokaryotes;Bacteria;Actinobacteria;Micrococcus	1179670	['CP042169']	[]
T01144	rmu	Rothia mucilaginosa	Prokaryotes;Bacteria;Actinobacteria;Rothia	680646	['AP011540']	[]
T01343	rdn	Rothia dentocariosa	Prokaryotes;Bacteria;Actinobacteria;Rothia	762948	['CP002280']	[]
T05268	raj	Rothia aeria	Prokaryotes;Bacteria;Actinobacteria;Rothia	172042	['AP017895']	[]
T06818	rter	Rothia terrae	Prokaryotes;Bacteria;Actinobacteria;Rothia	396015	['CP061539', 'CP062960', 'CP062961', 'CP062962', 'CP062963']	[]
T06930	rama	Rothia amarae	Prokaryotes;Bacteria;Actinobacteria;Rothia	169480	['CP061538', 'CP062957', 'CP062958', 'CP062959']	[]
T06977	rkr	Rothia kristinae	Prokaryotes;Bacteria;Actinobacteria;Rothia	37923	['CP065738']	[]
T04286	satk	Sinomonas atrocyanea	Prokaryotes;Bacteria;Actinobacteria;Sinomonas	37927	['CP014518', 'CP014519']	[]
T04559	nae	Neomicrococcus aestuarii	Prokaryotes;Bacteria;Actinobacteria;Neomicrococcus	556325	['CP018135']	[]
T05590	aul	Auritidibacter sp. NML130574	Prokaryotes;Bacteria;Actinobacteria;Auritidibacter	2170745	['CP031746']	[]
T05972	cig	Citricoccus sp. SGAir0253	Prokaryotes;Bacteria;Actinobacteria;Citricoccus	2567881	['CP039424', 'CP039425', 'CP039426']	[]
T07362	paey	Paeniglutamicibacter sp. Y32M11	Prokaryotes;Bacteria;Actinobacteria;Paeniglutamicibacter	2853258	['CP079107']	[]
T00893	bcv	Beutenbergia cavernae	Prokaryotes;Bacteria;Actinobacteria;Beutenbergia	471853	['CP001618']	[]
T00965	bfa	Brachybacterium faecium	Prokaryotes;Bacteria;Actinobacteria;Brachybacterium	446465	['CP001643']	[]
T04713	brx	Brachybacterium sp. P6-10-X1	Prokaryotes;Bacteria;Actinobacteria;Brachybacterium	1903186	['CP017297']	[]
T04950	brv	Brachybacterium avium	Prokaryotes;Bacteria;Actinobacteria;Brachybacterium	2017485	['CP022316', 'CP022317', 'CP022318']	[]
T05099	bgg	Brachybacterium ginsengisoli	Prokaryotes;Bacteria;Actinobacteria;Brachybacterium	1331682	['CP023564']	[]
T05108	brz	Brachybacterium vulturis	Prokaryotes;Bacteria;Actinobacteria;Brachybacterium	2017484	['CP023563']	[]
T05573	bsau	Brachybacterium saurashtrense	Prokaryotes;Bacteria;Actinobacteria;Brachybacterium	556288	['CP031356']	[]
T06008	brr	Brachybacterium sp. SGAir0954	Prokaryotes;Bacteria;Actinobacteria;Brachybacterium	2571029	['CP027295']	[]
T04434	dva	Dermabacter vaginalis	Prokaryotes;Bacteria;Actinobacteria;Dermabacter	1630135	['CP012117']	[]
T06191	djj	Dermabacter jinjuensis	Prokaryotes;Bacteria;Actinobacteria;Dermabacter	1667168	['CP023482']	[]
T00972	jde	Jonesia denitrificans	Prokaryotes;Bacteria;Actinobacteria;Jonesia	471856	['CP001706']	[]
T00974	kse	Kytococcus sedentarius	Prokaryotes;Bacteria;Actinobacteria;Kytococcus	478801	['CP001686']	[]
T03223	dni	Dermacoccus nishinomiyaensis	Prokaryotes;Bacteria;Actinobacteria;Dermacoccus	1274	['CP008889', 'CP008890']	[]
T06197	day	Dermacoccus abyssi	Prokaryotes;Bacteria;Actinobacteria;Dermacoccus	322596	['CP043031', 'CP043032']	[]
T04024	lmoi	Luteipulveratus mongoliensis	Prokaryotes;Bacteria;Actinobacteria;Luteipulveratus	571913	['CP011112']	[]
T07124	yim	Yimella sp. cx-51	Prokaryotes;Bacteria;Actinobacteria;Yimella	2770551	['CP072113', 'CP072114']	[]
T07800	alx	Allobranchiibius sp. GilTou73	Prokaryotes;Bacteria;Actinobacteria;Allobranchiibius	2904523	['CP090051']	[]
T01135	xce	Xylanimonas cellulosilytica	Prokaryotes;Bacteria;Actinobacteria;Xylanimonas	446471	['CP001821', 'CP001822']	[]
T05814	xyl	Xylanimonas allomyrinae	Prokaryotes;Bacteria;Actinobacteria;Xylanimonas	2509459	['CP035495', 'CP035496']	[]
T05815	xya	Xylanimonas protaetiae	Prokaryotes;Bacteria;Actinobacteria;Xylanimonas	2509457	['CP035493']	[]
T01520	iva	Isoptericola variabilis	Prokaryotes;Bacteria;Actinobacteria;Isoptericola	743718	['CP002810']	[]
T04384	ido	Isoptericola dokdonensis	Prokaryotes;Bacteria;Actinobacteria;Isoptericola	1300344	['CP014209']	[]
T04804	cet	Cellulosimicrobium sp. TH-20	Prokaryotes;Bacteria;Actinobacteria;Cellulosimicrobium	1980001	['CP020857']	[]
T04858	cceu	Cellulosimicrobium cellulans	Prokaryotes;Bacteria;Actinobacteria;Cellulosimicrobium	1710	['CP021383']	[]
T01214	ske	Sanguibacter keddieii	Prokaryotes;Bacteria;Actinobacteria;Sanguibacter	446469	['CP001819']	[]
T06485	sanw	Sanguibacter sp. HDW7	Prokaryotes;Bacteria;Actinobacteria;Sanguibacter	2714931	['CP049862']	[]
T01230	cfl	Cellulomonas flavigena	Prokaryotes;Bacteria;Actinobacteria;Cellulomonas	446466	['CP001964']	[]
T01490	cfi	Cellulomonas fimi	Prokaryotes;Bacteria;Actinobacteria;Cellulomonas	590998	['CP002666']	[]
T01537	cga	Cellulomonas gilvus	Prokaryotes;Bacteria;Actinobacteria;Cellulomonas	593907	['CP002665']	[]
T04985	cez	Cellulomonas sp. PSBB021	Prokaryotes;Bacteria;Actinobacteria;Cellulomonas	2003551	['CP021430']	[]
T05988	celz	Cellulomonas shaoxiangyii	Prokaryotes;Bacteria;Actinobacteria;Cellulomonas	2566013	['CP039291']	[]
T06322	cej	Cellulomonas sp. JZ18	Prokaryotes;Bacteria;Actinobacteria;Cellulomonas	2654191	['CP045245']	[]
T06411	celh	Cellulomonas sp. H30R-01	Prokaryotes;Bacteria;Actinobacteria;Cellulomonas	2704467	['CP048210']	[]
T07886	cira	Cellulomonas iranensis	Prokaryotes;Bacteria;Actinobacteria;Cellulomonas	76862	['CP084585']	[]
T06124	oek	Oerskovia sp. KBS0722	Prokaryotes;Bacteria;Actinobacteria;Oerskovia	1179673	['CP042174']	[]
T06271	psei	Pseudactinotalea sp. HY158	Prokaryotes;Bacteria;Actinobacteria;Pseudactinotalea	2654547	['CP045920']	[]
T01385	ica	Intrasporangium calvum	Prokaryotes;Bacteria;Actinobacteria;Intrasporangium	710696	['CP002343']	[]
T04014	ars	Arsenicicoccus sp. oral taxon 190	Prokaryotes;Bacteria;Actinobacteria;Arsenicicoccus	1658671	['CP012070']	[]
T04569	jte	Janibacter indicus	Prokaryotes;Bacteria;Actinobacteria;Janibacter	857417	['CP013290']	[]
T05853	jli	Janibacter limosus	Prokaryotes;Bacteria;Actinobacteria;Janibacter	53458	['CP036164']	[]
T06451	jme	Janibacter melonis	Prokaryotes;Bacteria;Actinobacteria;Janibacter	262209	['CP044548', 'CP046475']	[]
T06295	teh	Tetrasphaera sp. HKS02	Prokaryotes;Bacteria;Actinobacteria;Tetrasphaera	1813880	['CP046121']	[]
T06484	phw	Phycicoccus sp. HDW14	Prokaryotes;Bacteria;Actinobacteria;Phycicoccus	2714941	['CP049935']	[]
T06776	pei	Phycicoccus endophyticus	Prokaryotes;Bacteria;Actinobacteria;Phycicoccus	1690220	['CP060712']	[]
T04436	serj	Serinicoccus hydrothermalis	Prokaryotes;Bacteria;Actinobacteria;Serinicoccus	1758689	['CP014989']	[]
T06221	serw	Ornithinimicrobium pratense	Prokaryotes;Bacteria;Actinobacteria;Serinicoccus	2593973	['CP044427']	[]
T05559	orn	Ornithinimicrobium avium	Prokaryotes;Bacteria;Actinobacteria;Ornithinimicrobium	2283195	['CP031229']	[]
T06094	orz	Ornithinimicrobium ciconiae	Prokaryotes;Bacteria;Actinobacteria;Ornithinimicrobium	2594265	['CP041616']	[]
T04319	bly	Brevibacterium linens BS258	Prokaryotes;Bacteria;Actinobacteria;Brevibacterium	1703	['CP014869']	[]
T04775	blin	Brevibacterium aurantiacum	Prokaryotes;Bacteria;Actinobacteria;Brevibacterium	273384	['CP017150']	[]
T05958	bri	Brevibacterium sp. CS2	Prokaryotes;Bacteria;Actinobacteria;Brevibacterium	2575923	['CP040020']	[]
T06487	blut	Brevibacterium luteolum	Prokaryotes;Bacteria;Actinobacteria;Brevibacterium	199591	['CP035810']	[]
T06973	bcau	Brevibacterium casei	Prokaryotes;Bacteria;Actinobacteria;Brevibacterium	33889	['CP065682']	[]
T05038	dco	Dermatophilus congolensis	Prokaryotes;Bacteria;Actinobacteria;Dermatophilus	1863	['LT906453']	[]
T07017	aus	Austwickia sp. Fred_18-Q3-R57-64_BATAC.85v2	Prokaryotes;Bacteria;Actinobacteria;Austwickia	1872664	['CP064985']	[]
T06026	gez	Georgenia wutianyii	Prokaryotes;Bacteria;Actinobacteria;Georgenia	2585135	['CP040899']	[]
T07730	gyu	Georgenia yuyongxinii	Prokaryotes;Bacteria;Actinobacteria;Georgenia	2589797	['CP040915']	[]
T06878	halt	Ruania alkalisoli	Prokaryotes;Bacteria;Actinobacteria;Ruania	2779775	['CP063169']	[]
T00188	pac	Cutibacterium acnes KPA171202	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	267747	['AE017283']	[]
T01215	pak	Cutibacterium acnes SK137	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	553199	['CP001977']	[]
T01654	pav	Cutibacterium acnes TypeIA2 P.acn17	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1114967	['CP003196']	[]
T01655	pax	Cutibacterium acnes TypeIA2 P.acn31	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1114969	['CP003197']	[]
T01656	paz	Cutibacterium acnes TypeIA2 P.acn33	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1114966	['CP003195']	[]
T01971	paw	Cutibacterium acnes 266	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	909952	['CP002409']	[]
T01972	pad	Cutibacterium acnes subsp. defendens ATCC 11828	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1091045	['CP003084']	[]
T02065	pcn	Cutibacterium acnes 6609	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1031709	['CP002815']	[]
T02330	pacc	Cutibacterium acnes C1	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1234380	['CP003877']	[]
T02638	pach	Cutibacterium acnes HL096PA1	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1134454	['CP003293', 'CP003294']	[]
T03470	pacn	Cutibacterium acnes hdn-1	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1276648	['CP006032']	[]
T04624	cacn	Cutibacterium acnes KCOM 1861 (= ChDC B594)	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1747	['CP012647']	[]
T02632	pra	Cutibacterium avidum	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	1170318	['CP005287']	[]
T04515	prl	Cutibacterium modestum	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	2559073	['CP017040', 'CP017041']	[]
T05425	cgrn	Cutibacterium granulosum	Prokaryotes;Bacteria;Actinobacteria;Cutibacterium	33011	['LT906441']	[]
T01252	pfr	Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	Prokaryotes;Bacteria;Actinobacteria;Propionibacterium	754252	['FN806773']	[]
T03860	pfre	Propionibacterium freudenreichii subsp. freudenreichii DSM 20271	Prokaryotes;Bacteria;Actinobacteria;Propionibacterium	66712	['CP010341']	[]
T05713	pacd	Propionibacterium acidifaciens	Prokaryotes;Bacteria;Actinobacteria;Propionibacterium	556499	['CP033719']	[]
T06637	paus	Propionibacterium australiense	Prokaryotes;Bacteria;Actinobacteria;Propionibacterium	119981	['LR134442']	[]
T02180	ppc	Pseudopropionibacterium propionicum	Prokaryotes;Bacteria;Actinobacteria;Arachnia	767029	['CP002734']	[]
T07339	arub	Arachnia rubra	Prokaryotes;Bacteria;Actinobacteria;Arachnia	1547448	['CP072384']	[]
T02345	pbo	Acidipropionibacterium acidipropionici ATCC 4875	Prokaryotes;Bacteria;Actinobacteria;Acidipropionibacterium	1171373	['CP003493']	[]
T04523	aaci	Acidipropionibacterium acidipropionici CGMCC 1.2230	Prokaryotes;Bacteria;Actinobacteria;Acidipropionibacterium	1748	['CP013126']	[]
T05538	acij	Acidipropionibacterium virtanenii	Prokaryotes;Bacteria;Actinobacteria;Acidipropionibacterium	2057246	['CP025198']	[]
